行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
徽州区,嘉恒新材料,徽州区循环经济园紫金路北侧、永佳三利对面,0.1511,工业用地,挂牌出让,50,化学原料及化学制品制造业,21.7584,黄山嘉恒科技有限公司,1.000.00,2017年3月17日,2017年11月16日,2018年11月16日,
徽州区,置业大厦北侧商住项目,徽州区政务路与龙井三路交叉口东南侧,3.0042,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 批发零售用地40年;,房地产业,2808.906,黄山君岳房地产开发有限公司,1.001.55,2017年3月17日,2018年5月16日,2021年5月16日,
徽州区,锦峰实业二期,徽州区循环经济紫金路南侧、美邦胶业东侧,0.5329,工业用地,挂牌出让,50,化学原料及化学制品制造业,76.7376,黄山锦峰实业有限公司,1.000.00,2017年3月17日,2017年11月16日,2018年11月16日,
徽州区,鹏发特种玻璃,徽州区二环路北侧、天然气门站西侧,0.1921,工业用地,挂牌出让,50,其它,27.6624,黄山鹏发特种玻璃有限公司,1.000.00,2017年3月17日,2017年11月16日,2018年11月16日,
黄山区,玉河环卫基地,甘棠镇玉河村,0.356266,公共设施用地,划拨,,国家机构,,黄山市黄山区环境卫生管理处,0.6,2017年3月16日,,,
黄山区,黄山区一水厂迁建,甘棠镇玉河村,2.203221,公共设施用地,划拨,,水的生产和供应业,0,黄山市黄山区自来水有限公司,0.000.40,2017年3月16日,2017年7月16日,2019年7月16日,
黄山区,黄山区永丰乡卫生院,永丰乡永丰村,0.177078,医卫慈善用地,划拨,,卫生,,永丰乡卫生院,0.8,2017年3月16日,,,
黄山区,黄山区输变电检修运维基地二期,甘棠镇凤凰村,0.417532,公共设施用地,划拨,,其它,0,国网安徽省电力公司黄山市黄山区供电公司,1.001.00,2017年3月16日,2017年7月16日,2019年7月16日,
黄山区,新华供电所项目补增用地,新华乡大保村,0.010066,公共设施用地,划拨,,其它,,国网安徽省电力公司黄山市黄山区供电公司,,2017年3月16日,,,
歙县,富堨高铁安置区,富堨镇富堨村,0.904892,其他普通商品住房用地,挂牌出让,70,房地产业,380.0546,温从辉,1.001.10,2017年3月15日,,,
黄山市本级,黄山市图书馆,迎宾大道南侧,1.014553,文体娱乐用地,划拨,,文化艺术业,228.2744,黄山市文化委员会,0.001.00,2017年3月10日,2017年6月8日,2019年3月8日,
黄山市本级,非遗大道、非遗集中展示交易综合服务区区间一路、区间二路,黄山经济开发区,1.874963,街巷用地,划拨,,工艺品及其他制造业,57.6551,黄山徽文化产业园发展有限公司,0.000.00,2017年3月10日,2017年6月8日,2019年3月8日,
黄山市本级,新潭镇瓯山村综合服务中心项目,屯溪区新潭镇瓯山村,0.404839,机关团体用地,划拨,,居民服务业,12.4488,屯溪区新潭镇瓯山村村民委员会,0.001.20,2017年3月10日,2017年6月8日,2019年3月8日,
黄山市本级,花鸟市场公交站场（公交枢纽）一期,屯溪区屯光镇花鸟市场附近,0.935753,街巷用地,划拨,,居民服务业,210.5444,黄山市公交汽车公司,0.070.07,2017年3月10日,2017年6月8日,2019年3月8日,
歙县,创想科技,歙县循环经济园,2.063071,工业用地,挂牌出让,50,金属制品业,198.0548,黄山创想科技股份有限公司,1.000.00,2017年3月7日,2017年9月30日,2019年3月30日,
歙县,创想科技,歙县循环经济园,2.648847,工业用地,挂牌出让,50,金属制品业,254.2893,黄山创想科技股份有限公司,1.000.00,2017年3月7日,2017年9月30日,2019年3月30日,
黄山市本级,中国人民解放军某项目,屯溪区,3.136088,军事设施用地,划拨,,卫生,316.5608,中国人民解放军某部队,0.000.00,2017年3月7日,2017年6月7日,2019年3月7日,
歙县,友谊南海,歙县循环经济园,2.080713,工业用地,挂牌出让,50,化学原料及化学制品制造业,199.7485,黄山友谊南海新材料有限公司,1.000.00,2017年3月7日,2017年9月30日,2018年9月30日,
徽州区,边角地,徽州区潜口镇,0.0006,公共设施用地,划拨,,国家机构,0,黄山市徽州区潜口镇,,2017年3月3日,,,
徽州区,边角地,徽州区呈坎镇,0.0004,公共设施用地,划拨,,国家机构,0,黄山市徽州区呈坎镇,,2017年3月3日,,,
徽州区,边角地,徽州区经济开发区,0.1791,公共设施用地,划拨,,国家机构,0,黄山市徽州区经济开发区,,2017年3月3日,,,
徽州区,边角地,徽州区西溪南镇,0.06746,公共设施用地,划拨,,国家机构,0,黄山市徽州区西溪南镇,,2017年3月3日,,,
徽州区,边角地,徽州区岩寺镇,0.302131,公共设施用地,划拨,,国家机构,0,黄山市徽州区岩寺镇人民政府,,2017年3月3日,,,
黄山市本级,黄山天之都环境科技发展有限公司,黄山经济开发区B-1-2(6)地块，黄山市浩创置业有限公司用地东侧、丹霞路西侧、徽光路北侧,1.631765,工业用地,挂牌出让,50,环境管理业,269.2412,黄山天之都环境科技发展有限公司,1.201.30,2017年3月1日,2017年8月30日,2018年8月30日,
歙县,城东一级消防站,歙县城东加油站西侧,1.374015,公共设施用地,划拨,,中国共产党机关,302.2833,中国人民武装警察部队歙县消防大队,,2017年3月1日,,,
黄山市本级,歙县顺通资产投资管理有限公司,黄山现代服务业产业园XB08-04-01地块，徽文化长廊项目区，迎宾大道西侧、徽文化长廊项目区主干道北侧,6.349123,医卫慈善用地,挂牌出让,50,其他金融服务,4285.658,歙县顺通资产投资管理有限公司,0.001.00,2017年3月1日,2018年2月28日,2021年2月28日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩前村,2.655852,其他商服用地,挂牌出让,40,房地产业,1041.02,齐云山投资集团有限公司,0.000.10,2017年3月1日,2017年8月1日,2018年8月1日,
黄山市本级,黄山徽文化产业园发展有限公司,黄山经济开发区B-7-1（8）地块，梅林大道东侧,1.785633,其他商服用地,挂牌出让,40,工艺品及其他制造业,1526.7162,黄山徽文化产业园发展有限公司,0.001.00,2017年3月1日,2017年8月30日,2018年8月30日,
黄山市本级,歙县顺通资产投资管理有限公司,黄山现代服务业产业园XB08-04-02地块，徽文化长廊项目区，迎宾大道西侧、徽文化长廊项目区主干道北侧,6.531756,其他普通商品住房用地,挂牌出让,70,其他金融服务,16655.9778,歙县顺通资产投资管理有限公司,1.001.50,2017年3月1日,2018年2月28日,2021年2月28日,
歙县,城东小区保障性住房,徽城镇新路街,2.826593,经济适用住房用地,划拨,,社会保障业,621.8505,歙县住房保障建设中心,1.001.60,2017年3月1日,,,
休宁县,黄山智谷置业有限公司,休宁县经开区高新电子产业园黄山北路以东、曹村水库以西地块,3.330704,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,1035.67,黄山智谷置业有限公司,1.001.60,2017年2月27日,2017年7月27日,2018年7月27日,
黟县,桃源幼儿园用地项目,碧阳镇亦然路,1.0813,科教用地,划拨,,教育业,0,黟县教育局,0.000.56,2017年2月24日,2017年4月24日,2019年4月24日,
黟县,渔亭一级公路项目,渔亭镇团结村,14.1142,公路用地,划拨,,国家机构,0,黟县交通运输局,0.000.00,2017年2月24日,2017年4月1日,2020年3月31日,
黄山区,耿城鸿发,耿城镇辅村村,5.198479,其他普通商品住房用地,挂牌出让,70,房地产业,2496,黄山市鸿展房地产开发有限公司,1.011.01,2017年2月23日,2018年5月23日,2021年5月23日,
歙县,综合办公楼及仓库,徽城镇平安路46号,0.451277,机关团体用地,划拨,,烟草制品业,,歙县烟草专卖局,0.8,2017年2月22日,,,
祁门县,工业建设项目,祁门县城东高速下道口（中板厂对面）,4.000001,工业用地,挂牌出让,50,农副食品加工业,400,安徽省祁门红茶发展有限公司,1.000.00,2017年2月8日,2017年12月31日,2019年2月28日,
休宁县,安徽休宁农村商业银行股份有限公司,休宁县源芳乡源芳村,0.1325,其他商服用地,挂牌出让,40,银行业,42.53,安徽休宁农村商业银行股份有限公司,0.001.80,2017年2月7日,2017年7月7日,2018年7月7日,
休宁县,黄山市步鑫混凝土有限公司,休宁县商山镇瑶溪村,0.3309,工业用地,挂牌出让,50,其它,65.02,黄山市步鑫混凝土有限公司,1,2017年2月7日,2017年7月7日,2018年7月7日,
休宁县,黄山市步鑫混凝土有限公司,休宁县商山镇瑶溪村,0.1502,工业用地,挂牌出让,50,其它,29.51,黄山市步鑫混凝土有限公司,1,2017年2月7日,2017年7月7日,2018年7月7日,
休宁县,黄山龙湾湖畔创意产业园有限公司,休宁县五城镇星洲村,0.661507,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70年;,房地产业,163.72,黄山龙湾湖畔创意产业园有限公司,1.001.80,2017年2月7日,2017年7月7日,2018年7月7日,
休宁县,齐云山投资集团有限公司,休宁县齐云山镇岩脚村,4.4235,其他商服用地,挂牌出让,40,房地产业,1526.11,齐云山投资集团有限公司,0.001.00,2017年2月6日,2017年7月6日,2018年7月6日,
休宁县,黄山智谷科技园有限公司,休宁县经开区高新电子产业园智谷路以北、黄山北路以东,3.327061,工业用地,挂牌出让,50,房地产业,329.38,黄山智谷科技园有限公司,1.001.60,2017年2月6日,2017年7月6日,2018年7月6日,
歙县,金虹庄园,富堨镇徐村,2.069685,其他商服用地,挂牌出让,40,其他服务业,1092.7937,黄山市金虹休闲养老产业发展有限公司,0.801.40,2017年1月23日,2017年8月30日,2019年8月30日,
歙县,九星环保,歙县循环经济园,0.985558,工业用地,挂牌出让,50,批发业,94.6136,黄山九星环保科技有限公司,1.000.00,2017年1月23日,2017年8月30日,2018年8月30日,
黄山市本级,220千伏永丰输变电工程,黄山经济开发区长源村、长林村,5.728257,公共设施用地,划拨,,其它,1076.3976,国网安徽省电力公司黄山供电公司,0.000.15,2017年1月18日,2017年4月18日,2019年1月18日,
歙县,徽雕,徽城镇紫阳村,0.2594,公园与绿地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月17日,,,
黄山区,A-18局部地块二,园区A-18局部地块二,0.638453,工业用地,挂牌出让,50,其它,62,黄山区综合经济园区投资开发有限公司,1.000.00,2017年1月16日,,,
黄山区,A-59局部地块一,工业园区A-59局部地块一,0.746228,工业用地,挂牌出让,50,其它,72,黄山区综合经济园区投资开发有限公司,1.000.00,2017年1月16日,,,
黄山市本级,恒大地产集团合肥有限公司,屯溪区黎阳镇，横江西路北侧、滨江步道南侧,9.80529,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,23238.5373,恒大地产集团合肥有限公司,1.001.65,2017年1月13日,2018年1月14日,2021年1月14日,
黄山区,庄里古民居,甘棠镇庄里村,0.024161,其他普通商品住房用地,挂牌出让,70,房地产业,185,倪惠斌,1.011.01,2017年1月12日,,,
黄山区,荣盛耿城辅村项目地块三,耿城镇辅村村,13.809248,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40年;,房地产业,7250,荣盛康旅投资有限公司,1.001.10,2017年1月12日,2018年4月12日,2021年4月12日,
黄山区,荣盛耿城辅村项目地块二,耿城镇辅村村,13.710975,其他普通商品住房用地,挂牌出让,70,房地产业,7198,荣盛康旅投资有限公司,1.001.10,2017年1月12日,2018年4月12日,2021年4月12日,
歙县,建委重复地,徽城镇百花路,1.7296,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,王村建霞,王村镇王村村,0.0557,公共设施用地,划拨,,中国共产党机关,,歙县王村镇人民政府,,2017年1月11日,,,
歙县,来明,徽城镇新路村,1.2797,公园与绿地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,古关,徽城镇古关村,0.1259,公园与绿地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,老法院边,徽城镇新安路20号,0.140345,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,北岸麒野,北岸镇五渡村,0.2172,公园与绿地,划拨,,中国共产党机关,,歙县北岸镇人民政府,,2017年1月11日,,,
歙县,金山变电,徽城镇金山村,0.613,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,永安边,桂林镇牌头村,0.4979,公园与绿地,划拨,,中国共产党机关,,歙县桂林镇人民政府,,2017年1月11日,,,
歙县,华伟,富堨镇徐村村,0.2318,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,雄村景区,雄村乡雄村村,3.7739,公共设施用地,划拨,,中国共产党机关,,歙县雄村乡人民政府,,2017年1月11日,,,
歙县,大洲茶厂,岔口镇岔口村,0.2914,公共设施用地,划拨,,中国共产党机关,,歙县岔口镇人民政府,,2017年1月11日,,,
歙县,景明电子,徽城镇南屏村,0.3083,公园与绿地,划拨,,中国共产党机关,,歙县徽城镇人民政府,,2017年1月11日,,,
歙县,坑口信用社,坑口乡坑口村,0.1421,公园与绿地,划拨,,中国共产党机关,,歙县坑口乡人民政府,,2017年1月11日,,,
歙县,华能,桂林镇吴川村,0.2434,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,鲍川古民居边,徽城镇鲍川村,0.191631,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
歙县,新路村工业园内,徽城镇新路村,0.209274,公共设施用地,划拨,,中国共产党机关,,歙县人民政府,,2017年1月11日,,,
黄山市本级,安徽省黄山高产高效水稻原原种扩繁基地建设项目,屯溪区新潭镇,0.073037,科教用地,划拨,,农业,0,黄山市农业科学研究所,0.720.72,2017年1月7日,2017年4月7日,2019年1月7日,
黄山市本级,阿达驻车（黄山）投资管理有限公司,东里巷道路西侧，新园西路北侧,0.800254,街巷用地,协议出让,32,租赁业,204.0648,阿达驻车（黄山）投资管理有限公司,0.001.25,2017年1月3日,2017年6月4日,2019年6月4日,
黄山市本级,中国石化销售有限公司安徽黄山石油分公司,九龙低碳经济园区，迎宾大道南侧,0.419962,其他商服用地,挂牌出让,40,石油加工、炼焦及核燃料加工业,1297.7,中国石化销售有限公司安徽黄山石油分公司,0.001.00,2016年12月30日,2017年6月28日,2018年6月28日,
歙县,循环园区集中供热,歙县循环经济园区,1.476057,公共设施用地,协议出让,50,其它,141.7015,歙县循环经济园区供热有限公司,0.801.00,2016年12月30日,,,
黄山区,仙源卫生院,仙源镇龙山村,0.321935,医卫慈善用地,划拨,,卫生,,黄山区仙源镇卫生院,0.8,2016年12月30日,,,
黄山市本级,安徽徽字一号投资有限公司,黄山九龙低碳经济园区，迎宾大道西侧、黄山派尼尔科技发展有限公司用地北侧,0.529266,工业用地,挂牌出让,50,批发业,87.3289,安徽徽字一号投资有限公司,1.200.00,2016年12月30日,2017年6月28日,2018年6月28日,
